state_abbr,state,fips,county,lat,lon
GA,Georgia,13223,Paulding County,33.92103,-84.867169
GA,Georgia,13225,Peach County,32.571324,-83.831978
GA,Georgia,13227,Pickens County,34.456746,-84.490351
GA,Georgia,13229,Pierce County,31.353998,-82.21037
GA,Georgia,13231,Pike County,33.081149,-84.389462
GA,Georgia,13233,Polk County,33.996015,-85.188338
GA,Georgia,13235,Pulaski County,32.238803,-83.481845
GA,Georgia,13237,Putnam County,33.32106,-83.37179
GA,Georgia,13239,Quitman County,31.862938,-85.004798
GA,Georgia,13241,Rabun County,34.883934,-83.40487
GA,Georgia,13243,Randolph County,31.762651,-84.752311
GA,Georgia,13245,Richmond County,33.361486,-82.074998
GA,Georgia,13247,Rockdale County,33.652081,-84.02637
GA,Georgia,13249,Schley County,32.263444,-84.322708
GA,Georgia,13251,Screven County,32.744751,-81.617585
GA,Georgia,13253,Seminole County,30.93396,-84.867685
GA,Georgia,13255,Spalding County,33.262348,-84.284905
GA,Georgia,13257,Stephens County,34.553582,-83.290588
GA,Georgia,13259,Stewart County,32.073225,-84.834912
GA,Georgia,13261,Sumter County,32.042266,-84.204294
GA,Georgia,13263,Talbot County,32.704603,-84.530029
GA,Georgia,13265,Taliaferro County,33.559319,-82.875272
GA,Georgia,13267,Tattnall County,32.043768,-82.059208
GA,Georgia,13269,Taylor County,32.554667,-84.251426
GA,Georgia,13271,Telfair County,31.913641,-82.931063
GA,Georgia,13273,Terrell County,31.777191,-84.439446
GA,Georgia,13275,Thomas County,30.864619,-83.919815
GA,Georgia,13277,Tift County,31.457003,-83.525931
GA,Georgia,13279,Toombs County,32.117753,-82.330597
GA,Georgia,13281,Towns County,34.902529,-83.732264
GA,Georgia,13283,Treutlen County,32.409586,-82.570882
GA,Georgia,13285,Troup County,33.034482,-85.02836
GA,Georgia,13287,Turner County,31.7248,-83.620319
GA,Georgia,13289,Twiggs County,32.665847,-83.425879
GA,Georgia,13291,Union County,34.833333,-83.989257
GA,Georgia,13293,Upson County,32.881837,-84.292283
GA,Georgia,13295,Walker County,34.735802,-85.305456
GA,Georgia,13297,Walton County,33.783887,-83.731829
GA,Georgia,13299,Ware County,31.050881,-82.421507
GA,Georgia,13301,Warren County,33.419169,-82.688012
GA,Georgia,13303,Washington County,32.971843,-82.798112
GA,Georgia,13305,Wayne County,31.547845,-81.912376
GA,Georgia,13307,Webster County,32.046691,-84.553828
GA,Georgia,13309,Wheeler County,32.105258,-82.733849
GA,Georgia,13311,White County,34.644182,-83.743
GA,Georgia,13313,Whitfield County,34.801726,-84.968541
GA,Georgia,13315,Wilcox County,31.96272,-83.438259
GA,Georgia,13317,Wilkes County,33.779031,-82.747921
GA,Georgia,13319,Wilkinson County,32.804266,-83.175512
GA,Georgia,13321,Worth County,31.551773,-83.84996
HI,Hawaii,15001,Hawaii County,19.597764,-155.502443
HI,Hawaii,15003,Honolulu County,21.461365,-158.201974
HI,Hawaii,15005,Kalawao County,21.218764,-156.97401
HI,Hawaii,15007,Kauai County,22.012038,-159.705965
HI,Hawaii,15009,Maui County,20.855931,-156.60155
ID,Idaho,16001,Ada County,43.451477,-116.244376
ID,Idaho,16003,Adams County,44.877004,-116.461624
ID,Idaho,16005,Bannock County,42.692921,-112.228982
ID,Idaho,16007,Bear Lake County,42.285892,-111.327517
ID,Idaho,16009,Benewah County,47.218451,-116.633541
ID,Idaho,16011,Bingham County,43.216357,-112.399206
ID,Idaho,16013,Blaine County,43.394192,-113.955371
ID,Idaho,16015,Boise County,43.987275,-115.71511
ID,Idaho,16017,Bonner County,48.324634,-116.62745
ID,Idaho,16019,Bonneville County,43.395171,-111.621878
ID,Idaho,16021,Boundary County,48.773131,-116.524668
ID,Idaho,16023,Butte County,43.685101,-113.177631
ID,Idaho,16025,Camas County,43.502552,-114.772135
ID,Idaho,16027,Canyon County,43.625796,-116.709058
ID,Idaho,16029,Caribou County,42.786072,-111.544273
ID,Idaho,16031,Cassia County,42.282313,-113.626328
ID,Idaho,16033,Clark County,44.290218,-112.354613
ID,Idaho,16035,Clearwater County,46.67257,-115.6535
ID,Idaho,16037,Custer County,44.273351,-114.252267
ID,Idaho,16039,Elmore County,43.394698,-115.471205
ID,Idaho,16041,Franklin County,42.173609,-111.822965
ID,Idaho,16043,Fremont County,44.218091,-111.484429
ID,Idaho,16045,Gem County,44.061473,-116.398784
ID,Idaho,16047,Gooding County,42.973185,-114.82142
ID,Idaho,16049,Idaho County,45.849644,-115.467337
ID,Idaho,16051,Jefferson County,43.796965,-112.318588
ID,Idaho,16053,Jerome County,42.691395,-114.262086
ID,Idaho,16055,Kootenai County,47.675957,-116.695919
ID,Idaho,16057,Latah County,46.81892,-116.730974
ID,Idaho,16059,Lemhi County,44.928506,-113.887042
ID,Idaho,16061,Lewis County,46.236328,-116.42376
ID,Idaho,16063,Lincoln County,42.990782,-114.153089
ID,Idaho,16065,Madison County,43.788614,-111.656993
ID,Idaho,16067,Minidoka County,42.857211,-113.63984
ID,Idaho,16069,Nez Perce County,46.333791,-116.760909
ID,Idaho,16071,Oneida County,42.183895,-112.520449
ID,Idaho,16073,Owyhee County,42.572851,-116.18969
ID,Idaho,16075,Payette County,44.00243,-116.750238
ID,Idaho,16077,Power County,42.694126,-112.844407
ID,Idaho,16079,Shoshone County,47.347694,-115.885092
ID,Idaho,16081,Teton County,43.760994,-111.211765
ID,Idaho,16083,Twin Falls County,42.352309,-114.665639
ID,Idaho,16085,Valley County,44.85596,-115.618061
ID,Idaho,16087,Washington County,44.448223,-116.797792
IL,Illinois,17001,Adams County,39.986052,-91.194961
IL,Illinois,17003,Alexander County,37.183658,-89.349516
IL,Illinois,17005,Bond County,38.885924,-89.436592
IL,Illinois,17007,Boone County,42.318983,-88.824295
IL,Illinois,17009,Brown County,39.962069,-90.750309
IL,Illinois,17011,Bureau County,41.401304,-89.528377
IL,Illinois,17013,Calhoun County,39.164262,-90.666295
IL,Illinois,17015,Carroll County,42.0709,-89.924189
IL,Illinois,17017,Cass County,39.969202,-90.245704
IL,Illinois,17019,Champaign County,40.138985,-88.196975
IL,Illinois,17021,Christian County,39.545524,-89.279593
IL,Illinois,17023,Clark County,39.332334,-87.791683
IL,Illinois,17025,Clay County,38.746819,-88.482325
IL,Illinois,17027,Clinton County,38.606295,-89.426228
IL,Illinois,17029,Coles County,39.51368,-88.220782
IL,Illinois,17031,Cook County,41.894294,-87.645455
IL,Illinois,17033,Crawford County,39.002787,-87.760619
IL,Illinois,17035,Cumberland County,39.273121,-88.240619
IL,Illinois,17037,DeKalb County,41.894612,-88.768991
IL,Illinois,17039,De Witt County,40.181499,-88.901853
IL,Illinois,17041,Douglas County,39.766078,-88.222866
IL,Illinois,17043,DuPage County,41.852058,-88.086039
IL,Illinois,17045,Edgar County,39.679037,-87.74711
IL,Illinois,17047,Edwards County,38.417095,-88.047941
IL,Illinois,17049,Effingham County,39.047945,-88.592849
IL,Illinois,17051,Fayette County,39.001125,-89.017923
IL,Illinois,17053,Ford County,40.596539,-88.224588
IL,Illinois,17055,Franklin County,37.991852,-88.926321
IL,Illinois,17057,Fulton County,40.46524,-90.202269
IL,Illinois,17059,Gallatin County,37.768677,-88.227964
IL,Illinois,17061,Greene County,39.355439,-90.387682
IL,Illinois,17063,Grundy County,41.29241,-88.401054
IL,Illinois,17065,Hamilton County,38.085227,-88.539009
IL,Illinois,17067,Hancock County,40.401318,-91.168801
IL,Illinois,17069,Hardin County,37.517852,-88.266148
IL,Illinois,17071,Henderson County,40.814471,-90.941246
IL,Illinois,17073,Henry County,41.350021,-90.130838
IL,Illinois,17075,Iroquois County,40.748867,-87.833601
IL,Illinois,17077,Jackson County,37.786096,-89.381212
IL,Illinois,17079,Jasper County,39.004886,-88.150725
IL,Illinois,17081,Jefferson County,38.30078,-88.92421
IL,Illinois,17083,Jersey County,39.080195,-90.361385
IL,Illinois,17085,Jo Daviess County,42.362391,-90.21147
IL,Illinois,17087,Johnson County,37.460709,-88.882131
IL,Illinois,17089,Kane County,41.939594,-88.42804
IL,Illinois,17091,Kankakee County,41.13951,-87.861117
IL,Illinois,17093,Kendall County,41.58814,-88.430626
IL,Illinois,17095,Knox County,40.930945,-90.213792
IL,Illinois,17097,Lake County,42.185968,-87.805939
IL,Illinois,17099,LaSalle County,41.343341,-88.885931
IL,Illinois,17101,Lawrence County,38.718954,-87.730221
IL,Illinois,17103,Lee County,41.747447,-89.299362
IL,Illinois,17105,Livingston County,40.894376,-88.552852
IL,Illinois,17107,Logan County,40.129277,-89.365309
IL,Illinois,17109,McDonough County,40.455808,-90.678954
IL,Illinois,17111,McHenry County,42.324298,-88.452245
IL,Illinois,17113,McLean County,40.494559,-88.844539
IL,Illinois,17115,Macon County,39.860237,-88.961529
IL,Illinois,17117,Macoupin County,39.265914,-89.92633
IL,Illinois,17119,Madison County,38.82712,-89.900227
IL,Illinois,17121,Marion County,38.648236,-88.920362
IL,Illinois,17123,Marshall County,41.031119,-89.342371
IL,Illinois,17125,Mason County,40.236993,-89.913575
IL,Illinois,17127,Massac County,37.216119,-88.705658
IL,Illinois,17129,Menard County,40.022569,-89.794133
IL,Illinois,17131,Mercer County,41.205605,-90.74177
IL,Illinois,17133,Monroe County,38.277983,-90.179078
IL,Illinois,17135,Montgomery County,39.228068,-89.478141
IL,Illinois,17137,Morgan County,39.717657,-90.204993
IL,Illinois,17139,Moultrie County,39.636896,-88.625726
IL,Illinois,17141,Ogle County,42.041884,-89.320176
IL,Illinois,17143,Peoria County,40.785972,-89.766993
IL,Illinois,17145,Perry County,38.084381,-89.368525
IL,Illinois,17147,Piatt County,40.009033,-88.592355
IL,Illinois,17149,Pike County,39.625106,-90.889034
IL,Illinois,17151,Pope County,37.417169,-88.542374
IL,Illinois,17153,Pulaski County,37.215615,-89.127755
IL,Illinois,17155,Putnam County,41.198961,-89.298347
IL,Illinois,17157,Randolph County,38.056515,-89.82121
IL,Illinois,17159,Richland County,38.712187,-88.085452
IL,Illinois,17161,Rock Island County,41.468421,-90.572125
IL,Illinois,17163,St. Clair County,38.470198,-89.928546
IL,Illinois,17165,Saline County,37.751508,-88.545024
IL,Illinois,17167,Sangamon County,39.756886,-89.662435
IL,Illinois,17169,Schuyler County,40.156905,-90.613464
IL,Illinois,17171,Scott County,39.637002,-90.477771
IL,Illinois,17173,Shelby County,39.384917,-88.798865
IL,Illinois,17175,Stark County,41.096908,-89.797411
IL,Illinois,17177,Stephenson County,42.349726,-89.665994
IL,Illinois,17179,Tazewell County,40.508074,-89.51626
IL,Illinois,17181,Union County,37.485652,-89.244639
IL,Illinois,17183,Vermilion County,40.186754,-87.726778
IL,Illinois,17185,Wabash County,38.445821,-87.839167
IL,Illinois,17187,Warren County,40.850441,-90.620223
IL,Illinois,17189,Washington County,38.35314,-89.417187
IL,Illinois,17191,Wayne County,38.431857,-88.43243
IL,Illinois,17193,White County,38.087326,-88.178623
IL,Illinois,17195,Whiteside County,41.750673,-89.911005
IL,Illinois,17197,Will County,41.448474,-87.978456
IL,Illinois,17199,Williamson County,37.730353,-88.930018
IL,Illinois,17201,Winnebago County,42.337396,-89.161205
IL,Illinois,17203,Woodford County,40.789787,-89.210587
IN,Indiana,18001,Adams County,40.74573,-84.936134
IN,Indiana,18003,Allen County,41.091909,-85.071791
IN,Indiana,18005,Bartholomew County,39.205843,-85.897999
IN,Indiana,18007,Benton County,40.600939,-87.314786
IN,Indiana,18009,Blackford County,40.472672,-85.32373
IN,Indiana,18011,Boone County,40.050892,-86.469014
IN,Indiana,18013,Brown County,39.195113,-86.230121
IN,Indiana,18015,Carroll County,40.58498,-86.565141
IN,Indiana,18017,Cass County,40.753799,-86.355168
IN,Indiana,18019,Clark County,38.476217,-85.711122
IN,Indiana,18021,Clay County,39.393928,-87.115858
IN,Indiana,18023,Clinton County,40.305944,-86.477567
IN,Indiana,18025,Crawford County,38.289433,-86.440871
IN,Indiana,18027,Daviess County,38.69609,-87.076943
IN,Indiana,18029,Dearborn County,39.140897,-84.975868
IN,Indiana,18031,Decatur County,39.30598,-85.499831
IN,Indiana,18033,DeKalb County,41.39676,-85.002697
IN,Indiana,18035,Delaware County,40.227543,-85.399262
IN,Indiana,18037,Dubois County,38.373344,-86.873385
IN,Indiana,18039,Elkhart County,41.600693,-85.863986
IN,Indiana,18041,Fayette County,39.639654,-85.185034
IN,Indiana,18043,Floyd County,38.318081,-85.911847
IN,Indiana,18045,Fountain County,40.121237,-87.234872
IN,Indiana,18047,Franklin County,39.409762,-85.066964
IN,Indiana,18049,Fulton County,41.050384,-86.265006
IN,Indiana,18051,Gibson County,38.317398,-87.580523
IN,Indiana,18053,Grant County,40.515758,-85.654946
IN,Indiana,18055,Greene County,39.047147,-87.004771
IN,Indiana,18057,Hamilton County,40.053513,-86.021709
IN,Indiana,18059,Hancock County,39.822529,-85.77315
IN,Indiana,18061,Harrison County,38.186454,-86.103766
IN,Indiana,18063,Hendricks County,39.768963,-86.509908
IN,Indiana,18065,Henry County,39.929591,-85.397363
IN,Indiana,18067,Howard County,40.483537,-86.114118
IN,Indiana,18069,Huntington County,40.826394,-85.478597
IN,Indiana,18071,Jackson County,38.911957,-86.042516
IN,Indiana,18073,Jasper County,41.017688,-87.118814
IN,Indiana,18075,Jay County,40.434956,-85.002331
IN,Indiana,18077,Jefferson County,38.783604,-85.44009
IN,Indiana,18079,Jennings County,38.996229,-85.628103
IN,Indiana,18081,Johnson County,39.496092,-86.094264
IN,Indiana,18083,Knox County,38.688381,-87.420358
IN,Indiana,18085,Kosciusko County,41.244293,-85.861575
IN,Indiana,18087,LaGrange County,41.642462,-85.427845
IN,Indiana,18089,Lake County,41.472247,-87.374337
IN,Indiana,18091,LaPorte County,41.549013,-86.744739
IN,Indiana,18093,Lawrence County,38.839815,-86.48782
IN,Indiana,18095,Madison County,40.166203,-85.722454
IN,Indiana,18097,Marion County,39.782976,-86.135794
IN,Indiana,18099,Marshall County,41.325003,-86.269036
IN,Indiana,18101,Martin County,38.705322,-86.801847
IN,Indiana,18103,Miami County,40.772883,-86.044258
IN,Indiana,18105,Monroe County,39.160729,-86.52331
IN,Indiana,18107,Montgomery County,40.040296,-86.892715
IN,Indiana,18109,Morgan County,39.482646,-86.447457
IN,Indiana,18111,Newton County,40.962399,-87.402172
IN,Indiana,18113,Noble County,41.404679,-85.417271
IN,Indiana,18115,Ohio County,38.940527,-84.964299
IN,Indiana,18117,Orange County,38.547381,-86.489257
IN,Indiana,18119,Owen County,39.317339,-86.838845
IN,Indiana,18121,Parke County,39.77425,-87.19695
IN,Indiana,18123,Perry County,38.081436,-86.62654
IN,Indiana,18125,Pike County,38.397961,-87.232547
IN,Indiana,18127,Porter County,41.509914,-87.071313
IN,Indiana,18129,Posey County,38.027614,-87.868653
IN,Indiana,18131,Pulaski County,41.045272,-86.692538
IN,Indiana,18133,Putnam County,39.665548,-86.853373
IN,Indiana,18135,Randolph County,40.164079,-85.00579
IN,Indiana,18137,Ripley County,39.100226,-85.260494
IN,Indiana,18139,Rush County,39.622362,-85.466529
IN,Indiana,18141,St. Joseph County,41.617723,-86.288048
IN,Indiana,18143,Scott County,38.679431,-85.751898
IN,Indiana,18145,Shelby County,39.524135,-85.792174
IN,Indiana,18147,Spencer County,38.009697,-87.010375
IN,Indiana,18149,Starke County,41.284478,-86.644636
IN,Indiana,18151,Steuben County,41.643467,-85.002405
IN,Indiana,18153,Sullivan County,39.089225,-87.415843
IN,Indiana,18155,Switzerland County,38.825854,-85.029681
IN,Indiana,18157,Tippecanoe County,40.389133,-86.893554
IN,Indiana,18159,Tipton County,40.310229,-86.056207
IN,Indiana,18161,Union County,39.623094,-84.925145
IN,Indiana,18163,Vanderburgh County,38.02007,-87.586166
IN,Indiana,18165,Vermillion County,39.854045,-87.462071
IN,Indiana,18167,Vigo County,39.430874,-87.390989
IN,Indiana,18169,Wabash County,40.843747,-85.795192
IN,Indiana,18171,Warren County,40.352498,-87.375163
IN,Indiana,18173,Warrick County,38.097728,-87.272049
IN,Indiana,18175,Washington County,38.600613,-86.104751
IN,Indiana,18177,Wayne County,39.863091,-85.006735
IN,Indiana,18179,Wells County,40.735547,-85.213349
IN,Indiana,18181,White County,40.75095,-86.864293
IN,Indiana,18183,Whitley County,41.136426,-85.501892
IA,Iowa,19001,Adair County,41.328528,-94.478164
IA,Iowa,19003,Adams County,41.021656,-94.696906
IA,Iowa,19005,Allamakee County,43.274964,-91.382751
IA,Iowa,19007,Appanoose County,40.744249,-92.873062
IA,Iowa,19009,Audubon County,41.679178,-94.904312
IA,Iowa,19011,Benton County,42.092547,-92.05763
IA,Iowa,19013,Black Hawk County,42.471132,-92.3076
IA,Iowa,19015,Boone County,42.038623,-93.938605
IA,Iowa,19017,Bremer County,42.780895,-92.327356
IA,Iowa,19019,Buchanan County,42.470328,-91.838666
IA,Iowa,19021,Buena Vista County,42.741522,-95.141432
IA,Iowa,19023,Butler County,42.734757,-92.780153
IA,Iowa,19025,Calhoun County,42.386061,-94.643602
IA,Iowa,19027,Carroll County,42.039502,-94.86765
IA,Iowa,19029,Cass County,41.333824,-94.933302
IA,Iowa,19031,Cedar County,41.77236,-91.132611
IA,Iowa,19033,Cerro Gordo County,43.074975,-93.250965
IA,Iowa,19035,Cherokee County,42.742737,-95.633262
IA,Iowa,19037,Chickasaw County,43.059741,-92.31721
IA,Iowa,19039,Clarke County,41.029726,-93.785259
IA,Iowa,19041,Clay County,43.081224,-95.149875
IA,Iowa,19043,Clayton County,42.840985,-91.323576
IA,Iowa,19045,Clinton County,41.898073,-90.534243
IA,Iowa,19047,Crawford County,42.043119,-95.38909
IA,Iowa,19049,Dallas County,41.68532,-94.040706
IA,Iowa,19051,Davis County,40.748089,-92.410345
IA,Iowa,19053,Decatur County,40.736379,-93.78458
IA,Iowa,19055,Delaware County,42.473014,-91.366767
IA,Iowa,19057,Des Moines County,40.915339,-91.186925
IA,Iowa,19059,Dickinson County,43.389611,-95.196057
IA,Iowa,19061,Dubuque County,42.463481,-90.878771
IA,Iowa,19063,Emmet County,43.377984,-94.66937
IA,Iowa,19065,Fayette County,42.864122,-91.840376
IA,Iowa,19067,Floyd County,43.052741,-92.787367
IA,Iowa,19069,Franklin County,42.736545,-93.271415
IA,Iowa,19071,Fremont County,40.74259,-95.599182
IA,Iowa,19073,Greene County,42.042513,-94.388727
IA,Iowa,19075,Grundy County,42.403339,-92.790244
IA,Iowa,19077,Guthrie County,41.683573,-94.501272
IA,Iowa,19079,Hamilton County,42.390789,-93.70913
IA,Iowa,19081,Hancock County,43.075411,-93.743697
IA,Iowa,19083,Hardin County,42.390208,-93.241669
IA,Iowa,19085,Harrison County,41.688584,-95.827149
IA,Iowa,19087,Henry County,40.984802,-91.547259
IA,Iowa,19089,Howard County,43.365312,-92.321908
IA,Iowa,19091,Humboldt County,42.782221,-94.202775
IA,Iowa,19093,Ida County,42.39186,-95.507421
IA,Iowa,19095,Iowa County,41.683918,-92.059123
IA,Iowa,19097,Jackson County,42.164226,-90.574582
IA,Iowa,19099,Jasper County,41.685551,-93.054147
IA,Iowa,19101,Jefferson County,41.006376,-91.966628
IA,Iowa,19103,Johnson County,41.670668,-91.590529
IA,Iowa,19105,Jones County,42.125118,-91.116914
IA,Iowa,19107,Keokuk County,41.331182,-92.167721
IA,Iowa,19109,Kossuth County,43.212356,-94.213965
IA,Iowa,19111,Lee County,40.647588,-91.477157
IA,Iowa,19113,Linn County,42.077951,-91.597674
IA,Iowa,19115,Louisa County,41.218211,-91.256994
IA,Iowa,19117,Lucas County,41.033344,-93.331467
IA,Iowa,19119,Lyon County,43.38358,-96.207201
IA,Iowa,19121,Madison County,41.330622,-94.015184
IA,Iowa,19123,Mahaska County,41.330797,-92.636366
IA,Iowa,19125,Marion County,41.331433,-93.093868
IA,Iowa,19127,Marshall County,42.0417,-92.981403
IA,Iowa,19129,Mills County,41.033703,-95.619101
IA,Iowa,19131,Mitchell County,43.348564,-92.784466
IA,Iowa,19133,Monona County,42.049432,-95.956566
IA,Iowa,19135,Monroe County,41.028847,-92.869642
IA,Iowa,19137,Montgomery County,41.021735,-95.15779
IA,Iowa,19139,Muscatine County,41.483776,-91.118699
IA,Iowa,19141,O'Brien County,43.083746,-95.625624
IA,Iowa,19143,Osceola County,43.378542,-95.633788
IA,Iowa,19145,Page County,40.739097,-95.144301
IA,Iowa,19147,Palo Alto County,43.075337,-94.669055
IA,Iowa,19149,Plymouth County,42.737585,-96.215864
IA,Iowa,19151,Pocahontas County,42.734033,-94.678279
IA,Iowa,19153,Polk County,41.684816,-93.568971
IA,Iowa,19155,Pottawattamie County,41.340184,-95.544905
IA,Iowa,19157,Poweshiek County,41.684642,-92.522934
IA,Iowa,19159,Ringgold County,40.735334,-94.244251
IA,Iowa,19161,Sac County,42.387526,-95.105224
IA,Iowa,19163,Scott County,41.642079,-90.622289
IA,Iowa,19165,Shelby County,41.679014,-95.308917
IA,Iowa,19167,Sioux County,43.082646,-96.17801
IA,Iowa,19169,Story County,42.037538,-93.466093
IA,Iowa,19171,Tama County,42.074848,-92.529411
IA,Iowa,19173,Taylor County,40.737949,-94.697108
IA,Iowa,19175,Union County,41.02855,-94.245091
IA,Iowa,19177,Van Buren County,40.754117,-91.952943
IA,Iowa,19179,Wapello County,41.031275,-92.409466
IA,Iowa,19181,Warren County,41.332446,-93.568751
IA,Iowa,19183,Washington County,41.329401,-91.725052
IA,Iowa,19185,Wayne County,40.739983,-93.332613
IA,Iowa,19187,Webster County,42.433579,-94.175831
IA,Iowa,19189,Winnebago County,43.378124,-93.743488
IA,Iowa,19191,Winneshiek County,43.292989,-91.850788
IA,Iowa,19193,Woodbury County,42.39322,-96.053296
IA,Iowa,19195,Worth County,43.373491,-93.248533
IA,Iowa,19197,Wright County,42.733007,-93.734735
KS,Kansas,20001,Allen County,37.884228,-95.300945
KS,Kansas,20003,Anderson County,38.215114,-95.292046
KS,Kansas,20005,Atchison County,39.532544,-95.313397
KS,Kansas,20007,Barber County,37.222906,-98.685052
KS,Kansas,20009,Barton County,38.481239,-98.767837
KS,Kansas,20011,Bourbon County,37.8561,-94.850928
KS,Kansas,20013,Brown County,39.825931,-95.569905
KS,Kansas,20015,Butler County,37.773649,-96.83884
KS,Kansas,20017,Chase County,38.299475,-96.594029
KS,Kansas,20019,Chautauqua County,37.154259,-96.245396
KS,Kansas,20021,Cherokee County,37.169392,-94.845698
KS,Kansas,20023,Cheyenne County,39.789901,-101.727317
KS,Kansas,20025,Clark County,37.233831,-99.813869
KS,Kansas,20027,Clay County,39.344964,-97.168853
KS,Kansas,20029,Cloud County,39.487329,-97.64139
KS,Kansas,20031,Coffey County,38.23645,-95.729137
KS,Kansas,20033,Comanche County,37.181442,-99.251293
KS,Kansas,20035,Cowley County,37.234507,-96.837247
KS,Kansas,20037,Crawford County,37.505821,-94.853897
KS,Kansas,20039,Decatur County,39.783542,-100.459708
KS,Kansas,20041,Dickinson County,38.867735,-97.157943
KS,Kansas,20043,Doniphan County,39.788502,-95.147225
KS,Kansas,20045,Douglas County,38.896417,-95.290947
KS,Kansas,20047,Edwards County,37.883595,-99.304746
KS,Kansas,20049,Elk County,37.456026,-96.244642
KS,Kansas,20051,Ellis County,38.914597,-99.317313
KS,Kansas,20053,Ellsworth County,38.700845,-98.205355
KS,Kansas,20055,Finney County,38.049808,-100.739967
KS,Kansas,20057,Ford County,37.688416,-99.884748
KS,Kansas,20059,Franklin County,38.558019,-95.278962
KS,Kansas,20061,Geary County,39.002139,-96.7681
KS,Kansas,20063,Gove County,38.917239,-100.48736
KS,Kansas,20065,Graham County,39.354972,-99.879894
KS,Kansas,20067,Grant County,37.547537,-101.299362
KS,Kansas,20069,Gray County,37.744513,-100.451716
KS,Kansas,20071,Greeley County,38.480404,-101.80597
KS,Kansas,20073,Greenwood County,37.879347,-96.241732
KS,Kansas,20075,Hamilton County,37.995244,-101.793689
KS,Kansas,20077,Harper County,37.188184,-98.06659
KS,Kansas,20079,Harvey County,38.050144,-97.436706
KS,Kansas,20081,Haskell County,37.554979,-100.879952
KS,Kansas,20083,Hodgeman County,38.087493,-99.898407
KS,Kansas,20085,Jackson County,39.411145,-95.794485
KS,Kansas,20087,Jefferson County,39.239644,-95.375314
KS,Kansas,20089,Jewell County,39.777005,-98.222619
KS,Kansas,20091,Johnson County,38.883907,-94.82233
KS,Kansas,20093,Kearny County,37.994461,-101.308136
KS,Kansas,20095,Kingman County,37.552951,-98.144529
KS,Kansas,20097,Kiowa County,37.561231,-99.286539
KS,Kansas,20099,Labette County,37.191468,-95.297473
KS,Kansas,20101,Lane County,38.481286,-100.466185
KS,Kansas,20103,Leavenworth County,39.189511,-95.038977
KS,Kansas,20105,Lincoln County,39.04728,-98.214284
KS,Kansas,20107,Linn County,38.216549,-94.844932
KS,Kansas,20109,Logan County,38.91327,-101.157402
KS,Kansas,20111,Lyon County,38.455403,-96.161641
KS,Kansas,20113,McPherson County,38.395812,-97.647489
KS,Kansas,20115,Marion County,38.359647,-97.102771
KS,Kansas,20117,Marshall County,39.782709,-96.521243
KS,Kansas,20119,Meade County,37.243886,-100.360094
KS,Kansas,20121,Miami County,38.566772,-94.832963
KS,Kansas,20123,Mitchell County,39.393026,-98.207362
KS,Kansas,20125,Montgomery County,37.189537,-95.742403
KS,Kansas,20127,Morris County,38.688204,-96.651448
KS,Kansas,20129,Morton County,37.185249,-101.809516
KS,Kansas,20131,Nemaha County,39.791043,-96.005381
KS,Kansas,20133,Neosho County,37.564283,-95.315682
KS,Kansas,20135,Ness County,38.480437,-99.908745
KS,Kansas,20137,Norton County,39.783867,-99.899235
KS,Kansas,20139,Osage County,38.650215,-95.708255
KS,Kansas,20141,Osborne County,39.348261,-98.767942
KS,Kansas,20143,Ottawa County,39.137963,-97.654802
KS,Kansas,20145,Pawnee County,38.181477,-99.234772
KS,Kansas,20147,Phillips County,39.784506,-99.34215
KS,Kansas,20149,Pottawatomie County,39.382187,-96.337113
KS,Kansas,20151,Pratt County,37.647594,-98.74012
KS,Kansas,20153,Rawlins County,39.786198,-101.076738
KS,Kansas,20155,Reno County,37.948185,-98.078346
KS,Kansas,20157,Republic County,39.828906,-97.650883
KS,Kansas,20159,Rice County,38.347178,-98.201415
KS,Kansas,20161,Riley County,39.29121,-96.727488
KS,Kansas,20163,Rooks County,39.346006,-99.324492
KS,Kansas,20165,Rush County,38.523596,-99.309184
KS,Kansas,20167,Russell County,38.91604,-98.770949
KS,Kansas,20169,Saline County,38.791804,-97.651478
KS,Kansas,20171,Scott County,38.481877,-100.90636
KS,Kansas,20173,Sedgwick County,37.681045,-97.461054
KS,Kansas,20175,Seward County,37.18096,-100.855257
KS,Kansas,20177,Shawnee County,39.041805,-95.755664
KS,Kansas,20179,Sheridan County,39.350547,-100.441228
KS,Kansas,20181,Sherman County,39.351352,-101.719859
KS,Kansas,20183,Smith County,39.78466,-98.785429
KS,Kansas,20185,Stafford County,38.03563,-98.719889
KS,Kansas,20187,Stanton County,37.565932,-101.789383
KS,Kansas,20189,Stevens County,37.2017,-101.317268
KS,Kansas,20191,Sumner County,37.236662,-97.493352
KS,Kansas,20193,Thomas County,39.357713,-101.083386
KS,Kansas,20195,Trego County,38.921302,-99.865423
KS,Kansas,20197,Wabaunsee County,38.955154,-96.201262
KS,Kansas,20199,Wallace County,38.926626,-101.771103
KS,Kansas,20201,Washington County,39.776714,-97.095611
KS,Kansas,20203,Wichita County,38.481922,-101.347434
KS,Kansas,20205,Wilson County,37.558515,-95.745175
KS,Kansas,20207,Woodson County,37.888193,-95.758469
KS,Kansas,20209,Wyandotte County,39.115384,-94.763087
KY,Kentucky,21001,Adair County,37.105559,-85.28138
KY,Kentucky,21003,Allen County,36.75077,-86.192458
KY,Kentucky,21005,Anderson County,38.005396,-84.986417
